n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
69,643633.972,65.27700000000186,0.019683691024780275,0.20969375610351562,0,-0.01392772743091475,0.015166911199830723,1.225954173185857,0,0,0.727,0,79
70,643699.035,65.06300000008196,0.009820979118347168,0.1946181640625,0,-0.023195425759004636,0.025429447201557383,1.2264603186689353,0,0,0.731,1,79
71,643764.221,65.18599999998696,-0.02385062599182129,0.18990071105957032,0,-0.02778564169174973,0.02403318379996192,1.226285785743736,0,0,0.738,1,79
72,643829.559,65.33799999998882,-0.042382160186767576,0.181578125,0,-0.03216641811425549,0.01933824811209717,1.2254654809952985,0,0,0.75,1,79
73,643894.561,65.00199999997858,-0.03863606262207031,0.15081211853027343,0,-0.04214970143566306,0.005323254218582705,1.22499424209726,0,0,0.747,1,79
74,643959.747,65.18599999998696,-0.062303550720214845,0.149294189453125,0,-0.047246062851486505,-0.012618730491919002,1.220997438110193,0,0,0.75,0,79
75,644025.451,65.70400000002701,-0.059072074890136717,0.11154257965087891,0,-0.04769984845700503,-0.031939525311496235,1.219740801048757,0,0,0.755,0,79
76,644090.057,64.60600000002887,-0.06359637451171875,0.06599016571044922,0,-0.04040437218366873,-0.03691371367968007,1.219426641783398,0,0,0.748,0,79
77,644155.334,65.27700000000186,-0.03698452758789063,0.045524826049804686,0,-0.025499260371637158,-0.030752701420140086,1.219199748980639,0,0,0.752,0,79
78,644220.489,65.15499999991152,-0.031301671981811524,0.035542987823486326,0,-0.0045553093477052,-0.021310470166850764,1.2189554028853595,0,0,0.749,0,79
79,644285.614,65.125,-0.01910613822937012,0.038003623962402346,0,0.0102799892942466,-0.01488765851951163,1.220107320191676,0,0,0.749,0,79
80,644350.921,65.3070000000298,-0.02291242027282715,0.05057776641845703,0,0.022689280275926284,-0.009285151620609835,1.2212417842054721,0,0,0.758,0,79
81,644416.229,65.3080000000773,-0.011298138618469239,0.078743408203125,0,0.031799898971336685,-0.00905825881785057,1.222323888341709,0,0,0.755,0,79
82,644481.17,64.94099999999162,-0.005797414302825927,0.10874871063232422,0,0.032271137869375154,-0.011117747335203878,1.2252211349000193,0,0,0.753,0,79
83,644546.508,65.33799999998882,-0.002882082223892212,0.15695333862304686,0,0.02473131550075965,-0.012897983172238095,1.2250989618523798,0,0,0.759,0,79
84,644611.541,65.0329999999376,-0.012721456527709962,0.180289794921875,0,0.017435839227423353,-0.012461650859239512,1.2267570246417743,0,0,0.758,0,79
85,644676.849,65.3080000000773,0.011153403282165528,0.1895521240234375,0,0.00932005820564972,-0.01457349925415265,1.2288514197441676,0,0,0.768,0,79
86,644741.912,65.06299999996554,0.006332149505615234,0.21423072814941407,0,-0.004241150082346221,-0.01673770752662562,1.228449994016209,0,0,0.766,0,79
87,644807.128,65.2160000000149,0.028999828338623048,0.19569418334960936,0,-0.019739673840055868,-0.01785471824790199,1.2278391287780106,0,0,0.771,0,79
88,644872.344,65.2160000000149,0.03463092422485352,0.17715357971191406,0,-0.04050909193878839,-0.013526301702956054,1.2250989618523798,0,0,0.769,0,79
89,644937.438,65.09399999992456,0.0424166259765625,0.16393759155273438,0,-0.06517059426946827,-0.00731292956585624,1.2226729541921075,0,0,0.771,0,79
90,645002.563,65.125,0.021406185150146483,0.11020722198486328,0,-0.07621852843459237,-0.003979350694547071,1.220927624940113,0,0,0.768,0,79
91,645067.84,65.27700000000186,-0.020201427459716797,0.05910632705688477,0,-0.062465333928877056,-0.006928957130417489,1.2212592374979923,0,0,0.763,0,79
92,645132.873,65.03300000005402,-0.004095303535461426,0.016395553588867188,0,-0.036878807094640184,-0.012514010736799341,1.2228125805322672,0,0,0.76,0,79
93,645198.12,65.24699999997392,-0.027867145538330078,-0.013286296844482421,0,-0.012932889757277981,-0.013788101090755204,1.2223587949267485,0,0,0.758,0,79
94,645263.244,65.1239999999525,-0.006695779800415039,-0.011989193916320801,0,0.0028099800957108703,-0.017278759594743863,1.2231267397976262,0,0,0.755,0,79
95,645328.582,65.33800000010524,0.01362348747253418,-0.012554930686950684,0,0.008796459430051421,-0.02631956512007449,1.2236503385732245,0,0,0.75,0,79
96,645393.737,65.15499999991152,0.01739826774597168,0.0018230664730072021,0,0.007260569688296411,-0.031799898971336685,1.2239819511311034,0,0,0.75,0,79
97,645458.831,65.09400000004098,0.05107682418823242,0.009251738548278808,0,0.0004537856055185257,-0.030054569719342356,1.2237376050358242,0,0,0.75,0,79
98,645524.169,65.33799999998882,0.07824321746826172,0.009000919342041015,0,-0.006754424205218055,-0.024521875990520327,1.2213290506680718,0,0,0.749,0,79
99,645589.416,65.24699999997392,0.06804723358154297,0.005304314136505127,0,-0.008604473212332044,-0.01942551457469689,1.2190775759329993,0,0,0.749,0,79
100,645654.388,64.97200000006706,0.07839041900634766,-0.0069549655914306644,0,-0.008988445647770796,-0.015166911199830723,1.2196709878786773,0,0,0.754,0,79
101,645719.665,65.27700000000186,0.08264054870605468,-0.008998558044433594,0,-0.00598647933434055,-0.007260569688296411,1.2193917351983583,0,0,0.761,0,79
102,645784.79,65.125,0.06957913208007813,-0.004091981887817383,0,0.002129301687433082,0.006510078109938849,1.220456386042075,0,0,0.763,0,79
103,645849.975,65.18499999993946,0.05452823257446289,0.004258924484252929,0,0.0052010811709431014,0.007243116395776467,1.2220271823688695,0,0,0.769,0,79
104,645915.283,65.3080000000773,0.05285308074951172,0.02769827651977539,0,0.010629055144645468,0.006632251157578452,1.224139030763783,0,0,0.782,1,79
105,645980.407,65.1239999999525,0.05367350769042969,0.04541861343383789,0,0.01096066770252439,0.010000736613927507,1.2259890797708968,0,0,0.781,1,79
106,646045.562,65.15500000002794,0.037724071502685544,0.057146610260009764,0,0.009669124056048585,0.012810716709638379,1.2272108102472927,0,0,0.79,1,79
107,646110.839,65.27700000000186,0.03499835205078125,0.08722607421875,0,0.0074176493209759005,0.009669124056048585,1.2272457168323327,0,0,0.789,1,79
108,646175.842,65.00299999990966,-0.008314696311950684,0.10861947631835937,0,0.023474678439323732,0.005497787143782138,1.2295146448599252,0,0,0.795,1,79
109,646241.149,65.3070000000298,0.0005180619955062867,0.1188367919921875,0,0.037123153189919385,0.008499753457212385,1.2322373584930366,0,0,0.808,1,79
110,646306.121,64.97200000006706,0.03563739013671875,0.12807614135742187,0,0.030997047515419294,0.019984019935335072,1.2368799343033412,0,0,0.813,1,79
111,646371.337,65.2160000000149,0.008665607452392579,0.15445025634765625,0,0.03277728335245351,0.03178244567881674,1.2423777214471237,0,0,0.848,1,79
112,646436.645,65.30799999996088,-0.0032654819488525393,0.19795309448242188,0,0.027680921936630066,0.044959681531373925,1.2479104151759457,0,0,0.878,1,79
113,646501.708,65.06299999996554,-0.015560946464538573,0.22432969665527344,0,0.015341444125030157,0.06230825429619756,1.2529718700067292,0,0,0.92,1,79
114,646566.864,65.15599999995902,-0.06743775939941406,0.24738789367675781,0,0.0003665191429188092,0.08503244115716374,1.2563229021705582,0,0,0.936,1,79
115,646632.141,65.27700000000186,-0.12161679077148438,0.27564053344726563,0,-0.02054252529597326,0.09334020839665674,1.2549266387689628,0,0,0.971,1,79
116,646697.235,65.09400000004098,-0.16181863403320312,0.27744503784179686,0,-0.0357967029584037,0.09990264638415543,1.2538968945102862,0,0,1.003,1,79
117,646762.481,65.24600000004284,-0.2691901550292969,0.3535054321289062,0,-0.045884706034930924,0.10876891898428662,1.2552233447418017,0,0,1.015,1,79
118,646827.606,65.125,-0.315827880859375,0.37588592529296877,0,-0.06433283622851098,0.10341075818066402,1.2595343079942276,0,0,1.032,1,79
119,646892.822,65.2160000000149,-0.3419837646484375,0.36462094116210936,0,-0.09157742585214247,0.08602727883080051,1.2662887321994458,0,0,1.038,0,79
120,646958.038,65.21599999989849,-0.4074563903808594,0.3548467712402344,0,-0.11749556524425826,0.06852162643329737,1.2727464504318249,0,0,1.063,1,79
121,647023.132,65.09400000004098,-0.41336080932617186,0.3205831298828125,0,-0.1392772743091475,0.044104470197896706,1.2823806679028336,0,0,1.075,1,79
122,647088.226,65.09400000004098,-0.4297985229492188,0.28924404907226564,0,-0.14594443205176583,0.009093165402890457,1.291438926720684,0,0,1.082,0,79
123,647153.594,65.36800000001676,-0.40384228515625,0.24152728271484375,0,-0.1319817980358112,-0.04368559117741807,1.3017363693074508,0,0,1.099,0,79
124,647218.566,64.97199999995064,-0.29878680419921877,0.14076309204101561,0,-0.117879537679697,-0.09349728802933623,1.3079497414445505,0,0,1.116,0,79
125,647283.782,65.2160000000149,-0.20905714416503907,0.056023483276367185,0,-0.11725121914897904,-0.120340451925009,1.3098696036217443,0,0,1.147,0,79
126,647348.968,65.18599999998696,-0.12429039764404297,-0.018845674514770507,0,-0.12327260506835949,-0.12887511196726129,1.3116498394587786,0,0,1.151,0,79
127,647414.306,65.33799999998882,-0.05169700241088867,-0.08743611145019531,0,-0.12721704917786666,-0.12377875055143785,1.3119639987241376,0,0,1.162,0,79
128,647479.492,65.18599999998696,0.01534988784790039,-0.1495401611328125,0,-0.11588986233242347,-0.1124341104134747,1.313726781268652,0,0,1.179,0,79
129,647544.525,65.03300000005402,0.07484591674804687,-0.2011332244873047,0,-0.09253735694073933,-0.0998153799215557,1.3156117368608058,0,0,1.188,0,79
130,647609.741,65.2160000000149,-0.16651686096191406,-0.3006623840332031,0,-0.0668810169364227,-0.08733627576979625,1.315873536248605,0,0,1.198,0,79
131,647675.048,65.30699999991339,-0.1099543685913086,-0.33320504760742187,0,-0.04359832471481835,-0.06429792964347111,1.316187695513964,0,0,1.224,0,79
