n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
89,423695.068,65.09400000004098,-0.020397071838378907,0.18371290588378905,0,-0.009651670763528642,-0.00874409955249159,1.4180102040753129,0,0,0.752,0,49
90,423760.345,65.27699999994365,-0.029120824813842774,0.14897555541992188,0,-0.009913470151327791,-0.007714355293814937,1.4204187584430652,0,0,0.756,0,49
91,423825.622,65.27700000000186,-0.024594661712646484,0.1509547882080078,0,-0.009442231253289324,-0.006649704450098395,1.4242235762124127,0,0,0.768,0,49
92,423890.655,65.03300000005402,-0.024355714797973632,0.1469379119873047,0,-0.018517943363659833,-0.005689773361501514,1.4268066635053644,0,0,0.771,0,49
93,423955.841,65.18599999998696,-0.019742631912231447,0.1343863983154297,0,-0.020734511513692634,-0.004171336912266447,1.4223386206202588,0,0,0.771,0,49
94,424021.148,65.3069999999716,-0.05420441055297852,0.1004533462524414,0,0.003298672286269283,0.005689773361501514,1.413716694115407,0,0,0.774,0,49
95,424086.456,65.30800000001909,-0.06410581970214843,0.09949707794189454,0,0.01747074581246324,0.015236724369910496,1.402267334222324,0,0,0.772,0,49
96,424151.489,65.03299999999581,-0.06068911361694336,0.1224229507446289,0,0.015428710587629874,0.020420352248333655,1.3922665976083966,0,0,0.763,0,49
97,424216.705,65.2160000000149,-0.06869837188720704,0.12233550262451172,0,0.0166504410640259,0.023701571242082997,1.384482429144502,0,0,0.764,0,49
98,424281.951,65.24599999998463,-0.07421964263916016,0.1470055389404297,0,0.017086773377024488,0.02707005669843205,1.3790195485857597,0,0,0.765,0,49
99,424347.137,65.18599999998696,-0.09367305755615235,0.16341539001464844,0,0.012391837689159739,0.02597049926967562,1.3748133050884532,0,0,0.761,0,49
100,424412.231,65.09400000004098,-0.11601058959960937,0.19251600646972655,0,0.006911503837897546,0.020001473227855015,1.3717066190199034,0,0,0.772,0,49
101,424477.386,65.15499999996973,-0.10568569946289062,0.2019555206298828,0,0.004799655442984407,0.017104226669544427,1.3686173862438733,0,0,0.767,0,49
102,424542.785,65.39899999997579,-0.10987799072265625,0.19617781066894532,0,0.0012042771838760874,0.024923301718479025,1.3651965409099645,0,0,0.783,0,49
103,424607.757,64.97200000000885,-0.10351311492919922,0.21093132019042968,0,-0.009983283321407565,0.02977531703902326,1.3600303663240614,0,0,0.829,0,49
104,424673.004,65.24700000003213,-0.15923133850097657,0.23130259704589845,0,-0.02193878869756872,0.024364796357840838,1.355614683316516,0,0,0.789,0,49
105,424738.128,65.12400000001071,-0.14977119445800782,0.2209262237548828,0,-0.03392920065876977,0.017575465567582896,1.3530141427310443,0,0,0.783,0,49
106,424803.436,65.30799999996088,-0.18299632263183593,0.2035924987792969,0,-0.04239404753094226,0.021327923459370707,1.3483192070431793,0,0,0.793,0,49
107,424868.713,65.27700000000186,-0.15867559814453125,0.16815269470214844,0,-0.060702551384362785,0.023439771854283843,1.3426992468517576,0,0,0.799,0,49
108,424933.776,65.06300000002375,-0.18275982666015625,0.15405990600585937,0,-0.08689994345679766,0.021048670779051613,1.3357528364288203,0,0,0.804,0,49
109,424998.901,65.125,-0.23386648559570314,0.1074478759765625,0,-0.11433651929814853,0.014084807063594239,1.3295394642917204,0,0,0.808,0,49
110,425064.636,65.73499999998603,-0.2552318420410156,0.021720127105712892,0,-0.13458233862128274,0.012130038301360588,1.3224185209435835,0,0,0.879,0,49
111,425129.272,64.6359999999986,-0.28547930908203123,-0.09395933532714844,0,-0.152349790406585,0.004904375198104066,1.3183868103714766,0,0,0.827,0,49
112,425194.488,65.2160000000149,-0.2816189880371094,-0.198684814453125,0,-0.15627678122357228,-0.007906341511534314,1.3169730936773612,0,0,0.829,0,49
113,425259.582,65.09399999998277,-0.25795407104492185,-0.2812589416503906,0,-0.1406909910032629,-0.02516764781375823,1.313918767486371,0,0,0.855,0,49
114,425324.798,65.2160000000149,-0.3820746154785156,-0.32864239501953124,0,-0.10913543812720544,-0.042411500823462206,1.3097823371591446,0,0,0.807,0,49
115,425390.075,65.27700000000186,-0.29182150268554685,-0.3603594970703125,0,-0.0693419311817347,-0.05560618996853933,1.3043194566004024,0,0,0.797,0,49
116,425455.169,65.09399999998277,-0.2674499816894531,-0.37467767333984375,0,-0.030281462522101617,-0.06689847022894266,1.297041433619586,0,0,0.778,0,49
117,425520.599,65.42999999999302,-0.17780813598632814,-0.3841756591796875,0,-0.0036302848441482054,-0.08012806595905966,1.2886114933324533,0,0,0.776,0,49
118,425585.723,65.12400000001071,-0.1391249542236328,-0.5011482238769531,0,0.015742869852988853,-0.08295549934729049,1.2827471870457523,0,0,0.758,0,49
119,425650.665,64.94199999998091,-0.06643670654296875,-0.48090615844726564,0,0.045588000062091884,-0.0787318025574642,1.2803386326780004,0,0,0.762,0,49
