n,time,dt,vx,vy,vz,roll,pitch,yaw,x,y,z,detected,battery
37,396753.662,65.125,9.301989848609083e-9,-9.322618097939994e-9,0,0.029914943379182806,0.08091346412245712,1.3706419681761868,0,0,0.242,0,20
38,396819.335,65.67300000000978,8.715242984180805e-9,-8.734522452868988e-9,0,0.029914943379182806,0.08101818387757678,1.3706594214687067,0,0,0.242,0,20
39,396883.972,64.63699999998789,8.165401595761068e-9,-8.183460522559471e-9,0,0.029880036794142924,0.08096582400001695,1.3706768747612268,0,0,0.242,0,20
40,396949.127,65.15499999996973,7.65024742577225e-9,-7.667034878977575e-9,0,0.029705503868943488,0.08089601082993716,1.3706768747612268,0,0,0.242,0,20
41,397014.282,65.15500000002794,7.167612693592673e-9,-7.183300567703555e-9,0,0.029635690698863713,0.08087855753741723,1.3706768747612268,0,0,0.242,0,20
42,397079.498,65.2160000000149,6.715480139973806e-9,-6.730069344484946e-9,0,0.029530970943744055,0.080948370707497,1.3706943280537467,0,0,0.242,0,20
43,397144.622,65.1239999999525,6.2918998082750475e-9,-6.305504939518869e-9,0,0.02949606435870417,0.0810705437551366,1.3706768747612268,0,0,0.242,0,20
44,397209.808,65.18600000004517,5.895031790714711e-9,-5.907771083002444e-9,0,0.029548424236264,0.0811927168027762,1.3706419681761868,0,0,0.242,0,20
45,397274.963,65.15499999996973,5.523164418264059e-9,-5.535058789973846e-9,0,0.02949606435870417,0.08124507668033604,1.3706594214687067,0,0,0.242,0,20
46,397340.393,65.42999999999302,5.17475200467743e-9,-5.185885584069183e-9,0,0.02949606435870417,0.08129743655789587,1.3706594214687067,0,0,0.242,0,20
47,397405.334,64.94099999999162,4.848333901463775e-9,-4.858719876210671e-9,0,0.02946115777366428,0.08136724972797564,1.3706419681761868,0,0,0.242,0,20
48,397470.489,65.15500000002794,4.542506758298259e-9,-4.552197879093e-9,0,0.029408797896104455,0.08145451619057535,1.370624514883667,0,0,0.242,0,20
49,397535.583,65.09399999998277,4.255929525243119e-9,-4.265054940333357e-9,0,0.02949606435870417,0.08141960960553547,1.370624514883667,0,0,0.242,0,20
50,397600.769,65.18599999998696,3.987443051300943e-9,-3.996009127149591e-9,0,0.029530970943744055,0.08141960960553547,1.3706419681761868,0,0,0.242,0,20
51,397665.985,65.2160000000149,3.735918426173157e-9,-3.7439438074216015e-9,0,0.029565877528783945,0.0815068760681352,1.3706594214687067,0,0,0.242,0,20
